fecha,person_id,person_name,bloque,fiabilidad,fuente,procedencia,familia
2016-06-08,389,"ITÚRREZ DE CAPPELLINI, ADA ROSA DEL VALLE",FRENTE CÍVICO POR SANTIAGO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/13,Provincial & other alliances
2016-06-08,437,"KUNATH, SIGRID ELISABETH",JUSTICIALISTA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/13,Peronist / Justicialist
2016-06-08,426,"LABADO, MARÍA ESTER",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/13,Peronist / Justicialist
2016-06-08,350,"LEGUIZAMÓN, MARÍA LAURA",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/13,Peronist / Justicialist
2016-06-08,415,"LINARES, JAIME",GEN,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/13,Provincial & other alliances
2016-06-08,464,"LOVERA, DANIEL ANÍBAL",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/13,Peronist / Justicialist
2016-06-08,457,"LUENZO, ALFREDO HÉCTOR",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/13,Peronist / Justicialist
2016-06-08,420,"LUNA, MIRTHA MARÍA TERESITA",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/13,Peronist / Justicialist
2016-06-08,344,"MARINO, JUAN CARLOS",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/13,Radical / Cambiemos / JxC
2016-06-08,367,"MARTÍNEZ, ALFREDO ANSELMO",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/13,Radical / Cambiemos / JxC
2016-06-08,459,"MARTÍNEZ, ERNESTO FÉLIX",FRENTE PRO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/13,Radical / Cambiemos / JxC
2016-06-08,294,"MAYANS, JOSÉ MIGUEL ÁNGEL",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/13,Peronist / Justicialist
2016-06-08,357,"MENEM, CARLOS SAÚL",FEDERALISMO Y LIBERACIÓN,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/13,Provincial & other alliances
2016-06-08,454,"MERA, DALMACIO",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/13,Peronist / Justicialist
2016-06-08,471,"MIRKIN, BEATRIZ GRACIELA",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/13,Peronist / Justicialist
2016-06-08,446,"MONTENEGRO, GERARDO ANTENOR",FRENTE POPULAR,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/13,Provincial & other alliances
2016-06-08,266,"NEGRE DE ALONSO, LILIANA TERESITA",JUSTICIALISTA SAN LUIS,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/13,Peronist / Justicialist
2016-06-08,442,"ODARDA, MARÍA MAGDALENA",RIO - FRENTE PROGRESISTA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/13,Radical / Cambiemos / JxC
2016-06-08,475,"OJEDA, JOSÉ ANATOLIO",JUSTICIALISTA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/13,Peronist / Justicialist
2016-06-08,455,"PAIS, JUAN MARIO",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/13,Peronist / Justicialist
2016-06-08,439,"PEREYRA, GUILLERMO JUAN",MOVIMIENTO POPULAR NEUQUINO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/13,Provincial & other alliances
2016-06-08,469,"PEROTTI, OMAR ÁNGEL",JUSTICIALISTA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/13,Peronist / Justicialist
2016-06-08,355,"PETCOFF NAIDENOFF, LUIS CARLOS",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/13,Radical / Cambiemos / JxC
2016-06-08,311,"PICHETTO, MIGUEL ÁNGEL",PERONISMO REPUBLICANO RIO NEGRO,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/13,Peronist / Justicialist
2016-06-08,435,"PILATTI VERGARA, MARÍA INÉS",FRENTE PARA LA VICTORIA - PJ,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/13,Peronist / Justicialist
2016-06-08,472,"PINEDO, FEDERICO",FRENTE PRO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/13,Radical / Cambiemos / JxC
2016-06-08,370,"PÉRSICO, DANIEL RAÚL",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/13,Peronist / Justicialist
2016-06-08,232,"REUTEMANN, CARLOS ALBERTO",SANTA FE FEDERAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/13,Provincial & other alliances
2016-06-08,364,"RIOFRÍO, MARINA RAQUEL",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/13,Peronist / Justicialist
2016-06-08,458,"RODRÍGUEZ MACHADO, LAURA ELENA",FRENTE PRO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/13,Radical / Cambiemos / JxC
2016-06-08,365,"RODRÍGUEZ SAÁ, ADOLFO",JUSTICIALISTA SAN LUIS,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/13,Peronist / Justicialist
2016-06-08,35,"ROMERO, JUAN CARLOS",JUSTICIALISTA 8 DE OCTUBRE,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/13,Peronist / Justicialist
2016-06-08,436,"ROZAS, ÁNGEL",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/13,Radical / Cambiemos / JxC
2016-06-08,470,"SACNUN, MARÍA DE LOS ÁNGELES",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/13,Peronist / Justicialist
2016-06-08,433,"SOLANAS, FERNANDO EZEQUIEL",PROYECTO SUR-UNEN,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/13,Provincial & other alliances
2016-06-08,443,"URTUBEY, RODOLFO JULIO",JUSTICIALISTA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/13,Peronist / Justicialist
2016-06-08,476,"VARELA, MARTA",FRENTE PRO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/13,Radical / Cambiemos / JxC
2016-06-08,467,"VERASAY, PAMELA FERNANDA",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/13,Radical / Cambiemos / JxC
2016-06-15,452,"ABAL MEDINA, JUAN MANUEL",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Peronist / Justicialist
2016-06-15,434,"AGUILAR, EDUARDO ALBERTO",JUSTICIALISTA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Peronist / Justicialist
2016-06-15,419,"AGUIRRE, HILDA CLELIA",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Peronist / Justicialist
2016-06-15,462,"ALMIRÓN, ANA CLAUDIA",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Peronist / Justicialist
2016-06-15,327,"ALPEROVICH, JOSÉ JORGE",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Peronist / Justicialist
2016-06-15,418,"BARRIONUEVO, WALTER BASILIO",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Peronist / Justicialist
2016-06-15,362,"BASUALDO, ROBERTO GUSTAVO",PRODUCCIÓN Y TRABAJO,acta_sin_control,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Provincial & other alliances
2016-06-15,427,"BLAS, INÉS IMELDA",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Peronist / Justicialist
2016-06-15,453,"BOYADJIAN, MIRIAM RUTH",MOVIMIENTO POPULAR FUEGUINO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Provincial & other alliances
2016-06-15,463,"BRAILLARD POCCARD, NÉSTOR PEDRO",FRENTE PRO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Radical / Cambiemos / JxC
2016-06-15,422,"CABRAL, SALVADOR",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Peronist / Justicialist
2016-06-15,460,"CASERIO, CARLOS ALBERTO",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Peronist / Justicialist
2016-06-15,337,"CASTILLO, OSCAR ANÍBAL",FRENTE CÍVICO Y SOCIAL DE CATAMARCA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Provincial & other alliances
2016-06-15,448,"CATALÁN MAGNI, JULIO CÉSAR",JUSTICIALISTA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Peronist / Justicialist
2016-06-15,466,"COBOS, JULIO CÉSAR CLETO",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Radical / Cambiemos / JxC
2016-06-15,440,"CREXELL, CARMEN LUCILA",MOVIMIENTO POPULAR NEUQUINO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Provincial & other alliances
2016-06-15,438,"DE ANGELI, ALFREDO LUIS",FRENTE PRO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Radical / Cambiemos / JxC
2016-06-15,417,"DE LA ROSA, MARÍA GRACIELA",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Peronist / Justicialist
2016-06-15,465,"DURANGO, NORMA HAYDÉE",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Peronist / Justicialist
2016-06-15,451,"ELÍAS DE PÉREZ, SILVIA BEATRIZ",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Radical / Cambiemos / JxC
2016-06-15,461,"ESPÍNOLA, CARLOS MAURICIO",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Peronist / Justicialist
2016-06-15,356,"FELLNER, LILIANA BEATRIZ",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Peronist / Justicialist
2016-06-15,468,"FERNÁNDEZ SAGASTI, ANABEL",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Peronist / Justicialist
2016-06-15,444,"FIORE VIÑUALES, MARÍA CRISTINA DEL VALLE",PARES,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Provincial & other alliances
2016-06-15,382,"FUENTES, MARCELO JORGE",FRENTE PARA LA VICTORIA - PJ,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Peronist / Justicialist
2016-06-15,441,"GARCÍA LARRABURU, SILVINA MARCELA",FRENTE PARA LA VICTORIA - PJ,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Peronist / Justicialist
2016-06-15,474,"GARCÍA, VIRGINIA MARÍA",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Peronist / Justicialist
2016-06-15,473,"GIACOPPO, SILVIA DEL ROSARIO",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Radical / Cambiemos / JxC
2016-06-15,424,"GODOY, RUPERTO EDUARDO",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Peronist / Justicialist
2016-06-15,456,"GONZÁLEZ, NANCY SUSANA",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Peronist / Justicialist
2016-06-15,379,"GUASTAVINO, PEDRO GUILLERMO ÁNGEL",JUSTICIALISTA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Peronist / Justicialist
2016-06-15,423,"IRRAZÁBAL, JUAN MANUEL",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Peronist / Justicialist
2016-06-15,389,"ITÚRREZ DE CAPPELLINI, ADA ROSA DEL VALLE",FRENTE CÍVICO POR SANTIAGO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Provincial & other alliances
2016-06-15,437,"KUNATH, SIGRID ELISABETH",JUSTICIALISTA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Peronist / Justicialist
2016-06-15,426,"LABADO, MARÍA ESTER",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Peronist / Justicialist
2016-06-15,350,"LEGUIZAMÓN, MARÍA LAURA",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Peronist / Justicialist
2016-06-15,415,"LINARES, JAIME",GEN,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Provincial & other alliances
2016-06-15,464,"LOVERA, DANIEL ANÍBAL",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Peronist / Justicialist
2016-06-15,457,"LUENZO, ALFREDO HÉCTOR",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Peronist / Justicialist
2016-06-15,420,"LUNA, MIRTHA MARÍA TERESITA",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Peronist / Justicialist
2016-06-15,344,"MARINO, JUAN CARLOS",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Radical / Cambiemos / JxC
2016-06-15,367,"MARTÍNEZ, ALFREDO ANSELMO",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Radical / Cambiemos / JxC
2016-06-15,459,"MARTÍNEZ, ERNESTO FÉLIX",FRENTE PRO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Radical / Cambiemos / JxC
2016-06-15,294,"MAYANS, JOSÉ MIGUEL ÁNGEL",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Peronist / Justicialist
2016-06-15,357,"MENEM, CARLOS SAÚL",FEDERALISMO Y LIBERACIÓN,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Provincial & other alliances
2016-06-15,454,"MERA, DALMACIO",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Peronist / Justicialist
2016-06-15,471,"MIRKIN, BEATRIZ GRACIELA",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Peronist / Justicialist
2016-06-15,446,"MONTENEGRO, GERARDO ANTENOR",FRENTE POPULAR,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Provincial & other alliances
2016-06-15,266,"NEGRE DE ALONSO, LILIANA TERESITA",JUSTICIALISTA SAN LUIS,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Peronist / Justicialist
2016-06-15,442,"ODARDA, MARÍA MAGDALENA",RIO - FRENTE PROGRESISTA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Radical / Cambiemos / JxC
2016-06-15,475,"OJEDA, JOSÉ ANATOLIO",JUSTICIALISTA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Peronist / Justicialist
2016-06-15,455,"PAIS, JUAN MARIO",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Peronist / Justicialist
2016-06-15,439,"PEREYRA, GUILLERMO JUAN",MOVIMIENTO POPULAR NEUQUINO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Provincial & other alliances
2016-06-15,469,"PEROTTI, OMAR ÁNGEL",JUSTICIALISTA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Peronist / Justicialist
2016-06-15,355,"PETCOFF NAIDENOFF, LUIS CARLOS",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Radical / Cambiemos / JxC
2016-06-15,311,"PICHETTO, MIGUEL ÁNGEL",PERONISMO REPUBLICANO RIO NEGRO,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Peronist / Justicialist
2016-06-15,435,"PILATTI VERGARA, MARÍA INÉS",FRENTE PARA LA VICTORIA - PJ,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Peronist / Justicialist
2016-06-15,472,"PINEDO, FEDERICO",FRENTE PRO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Radical / Cambiemos / JxC
2016-06-15,370,"PÉRSICO, DANIEL RAÚL",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Peronist / Justicialist
2016-06-15,232,"REUTEMANN, CARLOS ALBERTO",SANTA FE FEDERAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Provincial & other alliances
2016-06-15,364,"RIOFRÍO, MARINA RAQUEL",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Peronist / Justicialist
2016-06-15,458,"RODRÍGUEZ MACHADO, LAURA ELENA",FRENTE PRO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Radical / Cambiemos / JxC
2016-06-15,365,"RODRÍGUEZ SAÁ, ADOLFO",JUSTICIALISTA SAN LUIS,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Peronist / Justicialist
2016-06-15,35,"ROMERO, JUAN CARLOS",JUSTICIALISTA 8 DE OCTUBRE,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Peronist / Justicialist
2016-06-15,436,"ROZAS, ÁNGEL",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Radical / Cambiemos / JxC
2016-06-15,470,"SACNUN, MARÍA DE LOS ÁNGELES",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Peronist / Justicialist
2016-06-15,433,"SOLANAS, FERNANDO EZEQUIEL",PROYECTO SUR-UNEN,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Provincial & other alliances
2016-06-15,443,"URTUBEY, RODOLFO JULIO",JUSTICIALISTA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Peronist / Justicialist
2016-06-15,476,"VARELA, MARTA",FRENTE PRO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Radical / Cambiemos / JxC
2016-06-15,467,"VERASAY, PAMELA FERNANDA",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/21,Radical / Cambiemos / JxC
2016-06-29,452,"ABAL MEDINA, JUAN MANUEL",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Peronist / Justicialist
2016-06-29,434,"AGUILAR, EDUARDO ALBERTO",JUSTICIALISTA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Peronist / Justicialist
2016-06-29,419,"AGUIRRE, HILDA CLELIA",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Peronist / Justicialist
2016-06-29,462,"ALMIRÓN, ANA CLAUDIA",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Peronist / Justicialist
2016-06-29,327,"ALPEROVICH, JOSÉ JORGE",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Peronist / Justicialist
2016-06-29,418,"BARRIONUEVO, WALTER BASILIO",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Peronist / Justicialist
2016-06-29,362,"BASUALDO, ROBERTO GUSTAVO",PRODUCCIÓN Y TRABAJO,acta_sin_control,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Provincial & other alliances
2016-06-29,427,"BLAS, INÉS IMELDA",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Peronist / Justicialist
2016-06-29,453,"BOYADJIAN, MIRIAM RUTH",MOVIMIENTO POPULAR FUEGUINO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Provincial & other alliances
2016-06-29,463,"BRAILLARD POCCARD, NÉSTOR PEDRO",FRENTE PRO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Radical / Cambiemos / JxC
2016-06-29,422,"CABRAL, SALVADOR",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Peronist / Justicialist
2016-06-29,460,"CASERIO, CARLOS ALBERTO",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Peronist / Justicialist
2016-06-29,337,"CASTILLO, OSCAR ANÍBAL",FRENTE CÍVICO Y SOCIAL DE CATAMARCA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Provincial & other alliances
2016-06-29,448,"CATALÁN MAGNI, JULIO CÉSAR",JUSTICIALISTA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Peronist / Justicialist
2016-06-29,466,"COBOS, JULIO CÉSAR CLETO",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Radical / Cambiemos / JxC
2016-06-29,440,"CREXELL, CARMEN LUCILA",MOVIMIENTO POPULAR NEUQUINO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Provincial & other alliances
2016-06-29,438,"DE ANGELI, ALFREDO LUIS",FRENTE PRO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Radical / Cambiemos / JxC
2016-06-29,417,"DE LA ROSA, MARÍA GRACIELA",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Peronist / Justicialist
2016-06-29,465,"DURANGO, NORMA HAYDÉE",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Peronist / Justicialist
2016-06-29,451,"ELÍAS DE PÉREZ, SILVIA BEATRIZ",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Radical / Cambiemos / JxC
2016-06-29,461,"ESPÍNOLA, CARLOS MAURICIO",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Peronist / Justicialist
2016-06-29,356,"FELLNER, LILIANA BEATRIZ",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Peronist / Justicialist
2016-06-29,468,"FERNÁNDEZ SAGASTI, ANABEL",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Peronist / Justicialist
2016-06-29,444,"FIORE VIÑUALES, MARÍA CRISTINA DEL VALLE",PARES,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Provincial & other alliances
2016-06-29,382,"FUENTES, MARCELO JORGE",FRENTE PARA LA VICTORIA - PJ,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Peronist / Justicialist
2016-06-29,441,"GARCÍA LARRABURU, SILVINA MARCELA",FRENTE PARA LA VICTORIA - PJ,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Peronist / Justicialist
2016-06-29,474,"GARCÍA, VIRGINIA MARÍA",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Peronist / Justicialist
2016-06-29,473,"GIACOPPO, SILVIA DEL ROSARIO",UCR - UNIÓN CÍVICA RADICAL,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Radical / Cambiemos / JxC
2016-06-29,424,"GODOY, RUPERTO EDUARDO",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Peronist / Justicialist
2016-06-29,456,"GONZÁLEZ, NANCY SUSANA",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Peronist / Justicialist
2016-06-29,379,"GUASTAVINO, PEDRO GUILLERMO ÁNGEL",JUSTICIALISTA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Peronist / Justicialist
2016-06-29,423,"IRRAZÁBAL, JUAN MANUEL",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Peronist / Justicialist
2016-06-29,389,"ITÚRREZ DE CAPPELLINI, ADA ROSA DEL VALLE",FRENTE CÍVICO POR SANTIAGO,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Provincial & other alliances
2016-06-29,437,"KUNATH, SIGRID ELISABETH",JUSTICIALISTA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Peronist / Justicialist
2016-06-29,426,"LABADO, MARÍA ESTER",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Peronist / Justicialist
2016-06-29,350,"LEGUIZAMÓN, MARÍA LAURA",PJ FRENTE PARA LA VICTORIA,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Peronist / Justicialist
2016-06-29,415,"LINARES, JAIME",GEN,acta,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Provincial & other alliances
2016-06-29,464,"LOVERA, DANIEL ANÍBAL",FRENTE DE TODOS,acta_anacronica,acta de votacion,https://www.senado.gob.ar/votaciones/detalleActa/23,Peronist / Justicialist
