fecha,person_id,person_name,bloque,bloque_dicho,presidente_del_bloque,archivo,url,cita
1999-04-21,238,"ULLOA, ROBERTO AUGUSTO",PARTIDO RENOVADOR DE SALTA,Partido Renovador,,1999-04-21_r10_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/21-04-1999/10/downloadTac,Tiene la palabra el señor senador por Salta del Partido Renovador. Sr. ULLOA
1999-04-28,214,"GALVAN, RAUL ALFREDO",UCR - UNIÓN CÍVICA RADICAL,la Unión Cívica Radical,,1999-04-28_r14_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/28-04-1999/14/downloadTac,Tiene la palabra el señor senador por La Rioja de la Unión Cívica Radical. Sr. GALVÁN
1999-04-28,14,"GENOUD, JOSE",UCR - UNIÓN CÍVICA RADICAL,bloque de la Unión Cívica Radical,,1999-04-28_r14_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/28-04-1999/14/downloadTac,Tiene la palabra el señor senador por Mendoza del bloque de la Unión Cívica Radical. Sr. GENOUD
1999-04-28,27,"MENEM, EDUARDO",JUSTICIALISTA,Partido Justicialista,,1999-04-28_r14_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/28-04-1999/14/downloadTac,Tiene la palabra el señor senador por La Rioja del Partido Justicialista. Sr. MENEM
1999-04-28,226,"SALA, OSVALDO RUBEN",JUSTICIALISTA,bloque justicialista,,1999-04-28_r14_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/28-04-1999/14/downloadTac,Tiene la palabra el señor senador por el Chubut del bloque justicialista. Sr. SALA
1999-04-28,238,"ULLOA, ROBERTO AUGUSTO",PARTIDO RENOVADOR DE SALTA,Partido Renovador,,1999-04-28_r14_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/28-04-1999/14/downloadTac,Tiene la palabra el señor senador por Salta del Partido Renovador. Sr. ULLOA
1999-05-12,246,"ALTUNA, JUAN CARLOS",UCR - UNIÓN CÍVICA RADICAL,la Unión Cívica Radical,,1999-05-12_r19_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/12-05-1999/19/downloadTac,Tiene la palabra el señor senador por el Chubut de la Unión Cívica Radical. Sr. ALTUNA
1999-05-12,246,"ALTUNA, JUAN CARLOS",UCR - UNIÓN CÍVICA RADICAL,bloque de la Unión Cívica Radical,,1999-05-12_r19_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/12-05-1999/19/downloadTac,Tiene la palabra el señor senador por el Chubut del bloque de la Unión Cívica Radical. Sr. ALTUNA
1999-05-12,19,"LEON, LUIS A.",UCR - UNIÓN CÍVICA RADICAL,la Unión Cívica Radical,,1999-05-12_r18_ESPECIAL.html,https://www.senado.gov.ar/parlamentario/sesiones/12-05-1999/18/downloadTac,Tiene la palabra el señor senador por el Chaco de la Unión Cívica Radical. Sr. LEÓN
1999-06-02,252,"ARNOLD, EDUARDO ARIEL",JUSTICIALISTA,bloque del Partido Justicialista,,1999-06-02_r21_ESPECIAL.html,https://www.senado.gov.ar/parlamentario/sesiones/02-06-1999/21/downloadTac,Tiene la palabra el señor senador por Santa Cruz del bloque del Partido Justicialista. Sr. ARNOLD
1999-06-02,50,"BERHONGARAY, ANTONIO TOMAS",UCR - UNIÓN CÍVICA RADICAL,la Unión Cívica Radical,,1999-06-02_r21_ESPECIAL.html,https://www.senado.gov.ar/parlamentario/sesiones/02-06-1999/21/downloadTac,Tiene la palabra el señor senador por La Pampa de la Unión Cívica Radical. Sr. BERHONGARAY
1999-06-02,88,"CAFIERO, ANTONIO FRANCISCO",JUSTICIALISTA,Partido Justicialista,,1999-06-02_r21_ESPECIAL.html,https://www.senado.gov.ar/parlamentario/sesiones/02-06-1999/21/downloadTac,Tiene la palabra el señor senador por Buenos Aires del Partido Justicialista. Sr. CAFIERO
1999-06-02,241,"DEL PIERO, PEDRO",Fre.Pa.So,bloque del Frepaso,,1999-06-02_r21_ESPECIAL.html,https://www.senado.gov.ar/parlamentario/sesiones/02-06-1999/21/downloadTac,Tiene la palabra el señor senador por la Capital del bloque del Frepaso. Sr. DEL PIERO
1999-06-02,215,"GIOJA, JOSÉ LUIS",JUSTICIALISTA,Partido Justicialista,,1999-06-02_r21_ESPECIAL.html,https://www.senado.gov.ar/parlamentario/sesiones/02-06-1999/21/downloadTac,Tiene la palabra el señor senador por San Juan del Partido Justicialista. Sr. GIOJA
1999-06-02,19,"LEON, LUIS A.",UCR - UNIÓN CÍVICA RADICAL,bloque de la Unión Cívica Radical,,1999-06-02_r21_ESPECIAL.html,https://www.senado.gov.ar/parlamentario/sesiones/02-06-1999/21/downloadTac,Tiene la palabra el señor senador por el Chaco del bloque de la Unión Cívica Radical. Sr. LEÓN
1999-06-02,219,"MELGAREJO, JUAN IGNACIO",UCR - UNIÓN CÍVICA RADICAL,bloque de la Unión Cívica Radical,,1999-06-02_r21_ESPECIAL.html,https://www.senado.gov.ar/parlamentario/sesiones/02-06-1999/21/downloadTac,Tiene la palabra el señor senador por Santa Cruz del bloque de la Unión Cívica Radical. Sr. MELGAREJO
1999-06-02,247,"MOLINARI ROMERO, LUIS ARTURO R.",UCR - UNIÓN CÍVICA RADICAL,la Unión Cívica Radical,,1999-06-02_r21_ESPECIAL.html,https://www.senado.gov.ar/parlamentario/sesiones/02-06-1999/21/downloadTac,Tiene la palabra el señor senador por Córdoba de la Unión Cívica Radical. Sr. MOLINARI ROMERO
1999-06-02,242,"SAGER, HUGO ABEL",JUSTICIALISTA,bloque justicialista,,1999-06-02_r21_ESPECIAL.html,https://www.senado.gov.ar/parlamentario/sesiones/02-06-1999/21/downloadTac,Tiene la palabra el señor senador por el Chaco del bloque justicialista. Sr. SAGER
1999-06-02,231,"ZALAZAR, HORACIO ANIBAL",JUSTICIALISTA,Partido Justicialista,,1999-06-02_r21_ESPECIAL.html,https://www.senado.gov.ar/parlamentario/sesiones/02-06-1999/21/downloadTac,Tiene la palabra el señor senador por el Chaco del Partido Justicialista. Sr. ZALAZAR
1999-06-09,215,"GIOJA, JOSÉ LUIS",JUSTICIALISTA,bloque justicialista,,1999-06-09_r22_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/09-06-1999/22/downloadTac,Tiene la palabra el señor senador por San Juan del bloque justicialista. Sr. GIOJA
1999-06-09,19,"LEON, LUIS A.",UCR - UNIÓN CÍVICA RADICAL,la Unión Cívica Radical,,1999-06-09_r22_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/09-06-1999/22/downloadTac,Tiene la palabra el señor senador por el Chaco de la Unión Cívica Radical. Sr. LEÓN
1999-06-09,19,"LEON, LUIS A.",UCR - UNIÓN CÍVICA RADICAL,la Unión Cívica Radical,,1999-06-09_r22_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/09-06-1999/22/downloadTac,Tiene la palabra el señor senador por el Chaco de la Unión Cívica Radical. Sr. LEÓN
1999-06-16,84,"ALASINO, AUGUSTO",JUSTICIALISTA,bloque justicialista,si,1999-06-16_r24_ESPECIAL.html,https://www.senado.gov.ar/parlamentario/sesiones/16-06-1999/24/downloadTac,Tiene la palabra el señor senador por Entre Ríos y presidente del bloque justicialista. Sr. ALASINO
1999-06-16,50,"BERHONGARAY, ANTONIO TOMAS",UCR - UNIÓN CÍVICA RADICAL,bloque radical,,1999-06-16_r24_ESPECIAL.html,https://www.senado.gov.ar/parlamentario/sesiones/16-06-1999/24/downloadTac,Tiene la palabra el señor senador por La Pampa del bloque radical. Sr. BERHONGARAY
1999-06-16,86,"BRANDA, RICARDO ALBERTO",JUSTICIALISTA,bloque justicialista,,1999-06-16_r24_ESPECIAL.html,https://www.senado.gov.ar/parlamentario/sesiones/16-06-1999/24/downloadTac,Tiene la palabra el señor senador por Formosa del bloque justicialista. Sr. BRANDA
1999-06-16,86,"BRANDA, RICARDO ALBERTO",JUSTICIALISTA,bloque justicialista,,1999-06-16_r24_ESPECIAL.html,https://www.senado.gov.ar/parlamentario/sesiones/16-06-1999/24/downloadTac,Tiene la palabra el señor senador por Formosa del bloque justicialista. Sr. BRANDA
1999-06-16,241,"DEL PIERO, PEDRO",Fre.Pa.So,Frepaso,,1999-06-16_r24_ESPECIAL.html,https://www.senado.gov.ar/parlamentario/sesiones/16-06-1999/24/downloadTac,Tiene la palabra el señor senador por la ciudad autónoma de Buenos Aires del Frepaso. Sr. DEL PIERO
1999-06-16,241,"DEL PIERO, PEDRO",Fre.Pa.So,bloque del Frepaso,,1999-06-16_r24_ESPECIAL.html,https://www.senado.gov.ar/parlamentario/sesiones/16-06-1999/24/downloadTac,"Tiene la palabra el señor senador por la Capital del bloque del Frepaso, en razón de haber sido aludido. Sr. DEL PIERO"
1999-06-16,215,"GIOJA, JOSÉ LUIS",JUSTICIALISTA,bloque justicialista,,1999-06-16_r25_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/16-06-1999/25/downloadTac,Tiene la palabra el señor senador por San Juan del bloque justicialista. Sr. GIOJA
1999-06-16,36,"ROMERO FERIS, JOSE ANTONIO",Autonomista,bloque autonomista,,1999-06-16_r24_ESPECIAL.html,https://www.senado.gov.ar/parlamentario/sesiones/16-06-1999/24/downloadTac,Tiene la palabra el señor senador por Corrientes del bloque autonomista. Sr. ROMERO FERIS
1999-06-16,36,"ROMERO FERIS, JOSE ANTONIO",Autonomista,bloque autonomista,,1999-06-16_r24_ESPECIAL.html,https://www.senado.gov.ar/parlamentario/sesiones/16-06-1999/24/downloadTac,Tiene la palabra el señor senador por Corrientes del bloque autonomista. Sr. ROMERO FERIS
1999-06-16,36,"ROMERO FERIS, JOSE ANTONIO",Autonomista,Partido Autonomista,,1999-06-16_r25_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/16-06-1999/25/downloadTac,Tiene la palabra el señor senador por Corrientes del Partido Autonomista. Sr. ROMERO FERIS
1999-06-16,254,"SERGNESE, CARLOS JOSE ANTONIO",JUSTICIALISTA,bloque justicialista,,1999-06-16_r25_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/16-06-1999/25/downloadTac,Tiene la palabra el señor senador por San Luis del bloque justicialista. Sr. SERGNESE
1999-06-16,243,"VARIZAT, DANIEL ALBERTO",JUSTICIALISTA,bloque Justicialista,,1999-06-16_r25_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/16-06-1999/25/downloadTac,Tiene la palabra el señor senador por Santa Cruz del bloque Justicialista. Sr. VARIZAT
1999-06-16,230,"YOMA, JORGE RAÚL",JUSTICIALISTA,bloque justicialista,,1999-06-16_r24_ESPECIAL.html,https://www.senado.gov.ar/parlamentario/sesiones/16-06-1999/24/downloadTac,Tiene la palabra el señor senador por La Rioja del bloque justicialista. Sr. YOMA
1999-06-23,215,"GIOJA, JOSÉ LUIS",JUSTICIALISTA,Partido Justicialista,,1999-06-23_r29_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/23-06-1999/29/downloadTac,Tiene la palabra el señor senador por San Juan del Partido Justicialista. Sr. GIOJA
1999-06-23,19,"LEON, LUIS A.",UCR - UNIÓN CÍVICA RADICAL,la Unión Cívica Radical,,1999-06-23_r29_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/23-06-1999/29/downloadTac,Tiene la palabra el señor senador por el Chaco de la Unión Cívica Radical. Sr. LEÓN
1999-06-23,19,"LEON, LUIS A.",UCR - UNIÓN CÍVICA RADICAL,la Unión Cívica Radical,,1999-06-23_r29_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/23-06-1999/29/downloadTac,Tiene la palabra el señor senador por el Chaco de la Unión Cívica Radical. Sr. LEÓN
1999-06-23,36,"ROMERO FERIS, JOSE ANTONIO",Autonomista,Partido Autonomista,,1999-06-23_r29_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/23-06-1999/29/downloadTac,Tiene la palabra el señor senador por Corrientes del Partido Autonomista. Sr. ROMERO FERIS
1999-06-30,210,"DE LA ROSA, CARLOS LEONARDO",JUSTICIALISTA,bloque justicialista,,1999-06-30_r30_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/30-06-1999/30/downloadTac,Tiene la palabra el señor senador por Mendoza del bloque justicialista. Sr. DE LA ROSA
1999-06-30,14,"GENOUD, JOSE",UCR - UNIÓN CÍVICA RADICAL,bloque radical,,1999-06-30_r30_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/30-06-1999/30/downloadTac,Tiene la palabra el señor senador por Mendoza del bloque radical. Sr. GENOUD
1999-06-30,219,"MELGAREJO, JUAN IGNACIO",UCR - UNIÓN CÍVICA RADICAL,la Unión Cívica Radical,,1999-06-30_r30_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/30-06-1999/30/downloadTac,Tiene la palabra el señor senador por Santa Cruz de la Unión Cívica Radical. Sr. MELGAREJO
1999-06-30,27,"MENEM, EDUARDO",JUSTICIALISTA,bloque justicialista,,1999-06-30_r30_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/30-06-1999/30/downloadTac,Tiene la palabra el señor senador por La Rioja del bloque justicialista. Sr. MENEM
1999-06-30,94,"VERNA, CARLOS ALBERTO",JUSTICIALISTA,bloque justicialista,,1999-06-30_r30_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/30-06-1999/30/downloadTac,Tiene la palabra el señor senador por La Pampa del bloque justicialista. Sr. VERNA
1999-07-07,6,"BRAVO, LEOPOLDO",Bloquista De La Provincia De San Juan,Partido Bloquista,,1999-07-07_r31_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/07-07-1999/31/downloadTac,Tiene la palabra el señor senador por San Juan del Partido Bloquista. Sr. BRAVO
1999-07-07,227,"SALUM, HUMBERTO ELIAS",UCR - UNIÓN CÍVICA RADICAL,bloque de la Unión Cívica Radical,,1999-07-07_r31_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/07-07-1999/31/downloadTac,Tiene la palabra el señor senador por Jujuy del bloque de la Unión Cívica Radical. Sr. SALUM
1999-07-14,84,"ALASINO, AUGUSTO",JUSTICIALISTA,bloque justicialista,,1999-07-14_r35_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/14-07-1999/35/downloadTac,Tiene la palabra el señor senador por Entre Ríos del bloque justicialista. Sr. ALASINO
1999-07-14,50,"BERHONGARAY, ANTONIO TOMAS",UCR - UNIÓN CÍVICA RADICAL,bloque de la Unión Cívica Radical,,1999-07-14_r35_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/14-07-1999/35/downloadTac,Tiene la palabra el señor senador por La Pampa del bloque de la Unión Cívica Radical. Sr. BERHONGARAY
1999-07-14,14,"GENOUD, JOSE",UCR - UNIÓN CÍVICA RADICAL,bloque de la Unión Cívica Radical,,1999-07-14_r35_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/14-07-1999/35/downloadTac,Tiene la palabra el señor senador por Mendoza del bloque de la Unión Cívica Radical. Sr. GENOUD
1999-07-14,27,"MENEM, EDUARDO",JUSTICIALISTA,bloque justicialista,,1999-07-14_r35_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/14-07-1999/35/downloadTac,Tiene la palabra el señor senador por La Rioja del bloque justicialista. Sr. MENEM
1999-07-14,228,"USANDIZAGA, HORACIO DANIEL",UCR - UNIÓN CÍVICA RADICAL,la Unión Cívica Radical,,1999-07-14_r35_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/14-07-1999/35/downloadTac,Tiene la palabra el señor senador por Santa Fe de la Unión Cívica Radical. Sr. USANDIZAGA
1999-08-04,214,"GALVAN, RAUL ALFREDO",UCR - UNIÓN CÍVICA RADICAL,la Unión Cívica Radical,,1999-08-04_r37_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/04-08-1999/37/downloadTac,Tiene la palabra el señor senador por La Rioja de la Unión Cívica Radical. Sr. GALVÁN
1999-08-11,14,"GENOUD, JOSE",UCR - UNIÓN CÍVICA RADICAL,la Unión Cívica Radical,,1999-08-11_r39_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/11-08-1999/39/downloadTac,Tiene la palabra el señor senador por Mendoza de la Unión Cívica Radical. Sr. GENOUD
1999-08-25,246,"ALTUNA, JUAN CARLOS",UCR - UNIÓN CÍVICA RADICAL,bloque de la Unión Cívica Radical,,1999-08-25_r43_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/25-08-1999/43/downloadTac,Tiene la palabra el señor senador por el Chubut del bloque de la Unión Cívica Radical. Sr. ALTUNA
1999-08-25,85,"AVELIN, ALFREDO",Cruzada Renovadora De San Juan,Partido Cruzada Renovadora,,1999-08-25_r43_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/25-08-1999/43/downloadTac,Tiene la palabra el señor senador por San Juan del Partido Cruzada Renovadora. Sr. AVELÍN
1999-08-25,50,"BERHONGARAY, ANTONIO TOMAS",UCR - UNIÓN CÍVICA RADICAL,bloque de la Unión Cívica Radical,,1999-08-25_r43_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/25-08-1999/43/downloadTac,Tiene la palabra el señor senador por La Pampa del bloque de la Unión Cívica Radical. Sr. BERHONGARAY
1999-08-25,216,"LOPEZ, ALCIDES HUMBERTO",UCR - UNIÓN CÍVICA RADICAL,bloque de la Unión Cívica Radical,,1999-08-25_r43_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/25-08-1999/43/downloadTac,Tiene la palabra el señor senador por Entre Ríos del bloque de la Unión Cívica Radical. Sr. LÓPEZ
1999-08-25,237,"MAGLIETTI, ALBERTO RAMON",UCR - UNIÓN CÍVICA RADICAL,la Unión Cívica Radical,,1999-08-25_r43_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/25-08-1999/43/downloadTac,Tiene la palabra el señor senador por Formosa de la Unión Cívica Radical. Sr. MAGLIETTI
1999-08-25,255,"RAIJER, BEATRIZ IRMA",JUSTICIALISTA,Partido Justicialista,,1999-08-25_r43_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/25-08-1999/43/downloadTac,Tiene la palabra la señora senadora por Córdoba del Partido Justicialista. Sra. RAIJER
1999-08-25,92,"SAN MILLAN, JULIO ARGENTINO",JUSTICIALISTA,bloque justicialista,,1999-08-25_r43_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/25-08-1999/43/downloadTac,Tiene la palabra el señor senador por Salta del bloque justicialista. Sr. SAN MILLÁN
1999-09-01,86,"BRANDA, RICARDO ALBERTO",JUSTICIALISTA,Partido Justicialista,,1999-09-01_r44_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/01-09-1999/44/downloadTac,Tiene la palabra el señor senador por Formosa del Partido Justicialista. Sr. BRANDA
1999-09-01,88,"CAFIERO, ANTONIO FRANCISCO",JUSTICIALISTA,Partido Justicialista,,1999-09-01_r44_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/01-09-1999/44/downloadTac,Tiene la palabra el señor senador por Buenos Aires del Partido Justicialista. Sr. CAFIERO
1999-09-01,220,"MOREAU, LEOPOLDO RAUL GUIDO",UCR - UNIÓN CÍVICA RADICAL,la Unión Cívica Radical,,1999-09-01_r44_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/01-09-1999/44/downloadTac,Tiene la palabra el señor senador por Buenos Aires de la Unión Cívica Radical. Sr. MOREAU
1999-10-27,237,"MAGLIETTI, ALBERTO RAMON",UCR - UNIÓN CÍVICA RADICAL,la Unión Cívica Radical,,1999-10-27_r52_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/27-10-1999/52/downloadTac,Tiene la palabra el señor senador por Formosa de la Unión Cívica Radical. Sr. MAGLIETTI
1999-10-27,228,"USANDIZAGA, HORACIO DANIEL",UCR - UNIÓN CÍVICA RADICAL,la Unión Cívica Radical,,1999-10-27_r52_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/27-10-1999/52/downloadTac,Tiene la palabra el señor senador por Santa Fe de la Unión Cívica Radical. Sr. USANDIZAGA
1999-11-03,238,"ULLOA, ROBERTO AUGUSTO",PARTIDO RENOVADOR DE SALTA,Partido Renovador,,1999-11-03_r53_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/03-11-1999/53/downloadTac,Tiene la palabra el señor senador por Salta del Partido Renovador. Sr. ULLOA
1999-11-17,85,"AVELIN, ALFREDO",Cruzada Renovadora De San Juan,la Cruzada Renovadora,,1999-11-17_r59_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/17-11-1999/59/downloadTac,Tiene la palabra el señor senador por San Juan de la Cruzada Renovadora. Sr. AVELÍN
1999-11-17,210,"DE LA ROSA, CARLOS LEONARDO",JUSTICIALISTA,Partido Justicialista,,1999-11-17_r59_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/17-11-1999/59/downloadTac,Tiene la palabra el señor senador por Mendoza del Partido Justicialista. Sr. DE LA ROSA
1999-11-17,19,"LEON, LUIS A.",UCR - UNIÓN CÍVICA RADICAL,la Unión Cívica Radical,,1999-11-17_r59_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/17-11-1999/59/downloadTac,Tiene la palabra el señor senador por el Chaco de la Unión Cívica Radical. Sr. LEÓN
1999-11-17,19,"LEON, LUIS A.",UCR - UNIÓN CÍVICA RADICAL,la Unión Cívica Radical,,1999-11-17_r59_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/17-11-1999/59/downloadTac,Tiene la palabra el señor senador por el Chaco de la Unión Cívica Radical. Sr. LEÓN
1999-11-17,219,"MELGAREJO, JUAN IGNACIO",UCR - UNIÓN CÍVICA RADICAL,la Unión Cívica Radical,,1999-11-17_r59_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/17-11-1999/59/downloadTac,Tiene la palabra el señor senador por Santa Cruz de la Unión Cívica Radical. Sr. MELGAREJO
1999-11-17,233,"TELL, ALBERTO MAXIMO",JUSTICIALISTA,Partido Justicialista,,1999-11-17_r59_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/17-11-1999/59/downloadTac,Tiene la palabra el señor senador por Jujuy del Partido Justicialista. Sr. TELL
1999-11-24,85,"AVELIN, ALFREDO",Cruzada Renovadora De San Juan,la Cruzada Renovadora,,1999-11-24_r62_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/24-11-1999/62/downloadTac,Tiene la palabra el señor senador por San Juan de la Cruzada Renovadora. Sr. AVELÍN
1999-11-24,88,"CAFIERO, ANTONIO FRANCISCO",JUSTICIALISTA,bloque justicialista,,1999-11-24_r62_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/24-11-1999/62/downloadTac,Tiene la palabra el señor senador por la provincia de Buenos Aires del bloque justicialista. Sr. CAFIERO
1999-11-24,215,"GIOJA, JOSÉ LUIS",JUSTICIALISTA,Partido Justicialista,,1999-11-24_r62_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/24-11-1999/62/downloadTac,Tiene la palabra el señor senador por San Juan del Partido Justicialista. Sr. GIOJA
1999-11-24,95,"MASSAT, JORGE JOSE",JUSTICIALISTA,bloque justicialista,,1999-11-24_r62_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/24-11-1999/62/downloadTac,Tiene la palabra el señor senador por Santa Fe del bloque justicialista. Sr. MASSAT
1999-11-24,218,"MAYA, HECTOR MARIA",JUSTICIALISTA,bloque justicialista,,1999-11-24_r62_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/24-11-1999/62/downloadTac,Tiene la palabra el señor senador por Entre Ríos del bloque justicialista. Sr. MAYA
1999-11-24,36,"ROMERO FERIS, JOSE ANTONIO",Autonomista,Partido Autonomista,,1999-11-24_r62_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/24-11-1999/62/downloadTac,Tiene la palabra el señor senador por Corrientes del Partido Autonomista. Sr. ROMERO FERIS
1999-11-24,36,"ROMERO FERIS, JOSE ANTONIO",Autonomista,bloque autonomista,,1999-11-24_r62_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/24-11-1999/62/downloadTac,Tiene la palabra el señor senador por Corrientes del bloque autonomista. Sr. ROMERO FERIS
1999-11-24,230,"YOMA, JORGE RAÚL",JUSTICIALISTA,Partido Justicialista,,1999-11-24_r62_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/24-11-1999/62/downloadTac,Tiene la palabra el señor senador por La Rioja del Partido Justicialista. Sr. YOMA
1999-12-01,84,"ALASINO, AUGUSTO",JUSTICIALISTA,Partido Justicialista,,1999-12-01_r63_ESPECIAL.html,https://www.senado.gov.ar/parlamentario/sesiones/01-12-1999/63/downloadTac,Tiene la palabra el señor senador por Entre Ríos del Partido Justicialista. Sr. ALASINO
1999-12-01,84,"ALASINO, AUGUSTO",JUSTICIALISTA,Partido Justicialista,,1999-12-01_r63_ESPECIAL.html,https://www.senado.gov.ar/parlamentario/sesiones/01-12-1999/63/downloadTac,Tiene la palabra el señor senador por Entre Ríos del Partido Justicialista. Sr. ALASINO
1999-12-01,85,"AVELIN, ALFREDO",Cruzada Renovadora De San Juan,la Cruzada Renovadora,,1999-12-01_r63_ESPECIAL.html,https://www.senado.gov.ar/parlamentario/sesiones/01-12-1999/63/downloadTac,ha pedido la palabra el señor senador por San Juan de la Cruzada Renovadora. Sr. AVELÍN
1999-12-01,14,"GENOUD, JOSE",UCR - UNIÓN CÍVICA RADICAL,bloque de la Unión Cívica Radical,,1999-12-01_r63_ESPECIAL.html,https://www.senado.gov.ar/parlamentario/sesiones/01-12-1999/63/downloadTac,Tiene la palabra el señor senador por Mendoza del bloque de la Unión Cívica Radical. Sr. GENOUD
1999-12-01,90,"HUMADA, JULIO CESAR",JUSTICIALISTA,Partido Justicialista,,1999-12-01_r64_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/01-12-1999/64/downloadTac,Tiene la palabra el señor senador por Misiones del Partido Justicialista. Sr. HUMADA
1999-12-01,234,"MENEGHINI, JAVIER REYNALDO",UCR - UNIÓN CÍVICA RADICAL,bloque de la Unión Cívica Radical,,1999-12-01_r64_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/01-12-1999/64/downloadTac,Tiene la palabra el señor senador por Santiago del Estero del bloque de la Unión Cívica Radical. Sr. MENEGHINI
1999-12-01,36,"ROMERO FERIS, JOSE ANTONIO",Autonomista,Partido Autonomista,,1999-12-01_r63_ESPECIAL.html,https://www.senado.gov.ar/parlamentario/sesiones/01-12-1999/63/downloadTac,Tiene la palabra el señor senador por Corrientes del Partido Autonomista. Sr. ROMERO FERIS
1999-12-01,238,"ULLOA, ROBERTO AUGUSTO",PARTIDO RENOVADOR DE SALTA,Partido Renovador,,1999-12-01_r63_ESPECIAL.html,https://www.senado.gov.ar/parlamentario/sesiones/01-12-1999/63/downloadTac,Tiene la palabra el señor senador por Salta del Partido Renovador. Sr. ULLOA
1999-12-01,230,"YOMA, JORGE RAÚL",JUSTICIALISTA,Partido Justicialista,,1999-12-01_r64_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/01-12-1999/64/downloadTac,Tiene la palabra el señor senador por La Rioja del Partido Justicialista. Sr. YOMA
1999-12-09,86,"BRANDA, RICARDO ALBERTO",JUSTICIALISTA,bloque justicialista,,1999-12-09_r67_ORDINARIA.html,https://www.senado.gov.ar/parlamentario/sesiones/09-12-1999/67/downloadTac,Tiene la palabra el señor senador por Formosa del bloque justicialista. Sr. BRANDA
