fecha,acta_id,senador,bloque,provincia,voto
2021-05-20,1292,"FERNÁNDEZ SAGASTI, ANABEL",FRENTE DE TODOS,MENDOZA,AFIRMATIVO
2021-05-20,1292,"CLOSS, MAURICE FABIÁN",FRENTE NACIONAL Y POPULAR,MISIONES,AFIRMATIVO
2021-05-20,1292,"MAYANS, JOSÉ MIGUEL ÁNGEL",FRENTE NACIONAL Y POPULAR,FORMOSA,AFIRMATIVO
2021-05-20,1292,"GONZÁLEZ, MARÍA TERESA MARGARITA",FRENTE NACIONAL Y POPULAR,FORMOSA,AFIRMATIVO
2021-05-20,1292,"RODAS, ANTONIO JOSÉ",FRENTE NACIONAL Y POPULAR,CHACO,AFIRMATIVO
2021-05-20,1292,"PILATTI VERGARA, MARÍA INÉS",FRENTE NACIONAL Y POPULAR,CHACO,AFIRMATIVO
2021-05-20,1292,"LÓPEZ VALVERDE, CRISTINA DEL CARMEN",FRENTE NACIONAL Y POPULAR,SAN JUAN,AFIRMATIVO
2021-05-20,1292,"UÑAC, JOSÉ RUBÉN",FRENTE NACIONAL Y POPULAR,SAN JUAN,AFIRMATIVO
2021-05-20,1292,"GUERRA, RICARDO ANTONIO",FRENTE NACIONAL Y POPULAR,LA RIOJA,AFIRMATIVO
2021-05-20,1292,"LEDESMA ABDALA DE ZAMORA, CLAUDIA",FRENTE NACIONAL Y POPULAR,SANTIAGO DEL ESTERO,AFIRMATIVO
2021-05-20,1292,"MONTENEGRO, GERARDO ANTENOR",FRENTE NACIONAL Y POPULAR,SANTIAGO DEL ESTERO,AFIRMATIVO
2021-05-20,1292,"RODRÍGUEZ SAÁ, ADOLFO",FRENTE NACIONAL Y POPULAR,SAN LUIS,AFIRMATIVO
2021-05-20,1292,"RODRÍGUEZ MACHADO, LAURA ELENA",FRENTE PRO,CÓRDOBA,AUSENTE
2021-05-20,1292,"MARTÍNEZ, ERNESTO FÉLIX",FRENTE PRO,CÓRDOBA,AUSENTE
2021-05-20,1292,"DE ANGELI, ALFREDO LUIS",FRENTE PRO,ENTRE RÍOS,AFIRMATIVO
2021-05-20,1292,"TAGLIAFERRI, GUADALUPE",FRENTE PRO,CIUDAD AUTÓNOMA DE BUENOS AIRES,AFIRMATIVO
2021-05-20,1292,"BRAILLARD POCCARD, NÉSTOR PEDRO",FRENTE PRO,CORRIENTES,AFIRMATIVO
2021-05-20,1292,"SCHIAVONI, HUMBERTO LUIS ARTURO",FRENTE PRO,MISIONES,AUSENTE
2021-05-20,1292,"BULLRICH, ESTEBAN JOSÉ",FRENTE PRO,BUENOS AIRES,AFIRMATIVO
2021-05-20,1292,"GONZÁLEZ, GLADYS ESTHER",FRENTE PRO,BUENOS AIRES,AFIRMATIVO
2021-05-20,1292,"VEGA, MARÍA CLARA DEL VALLE",HAY FUTURO ARGENTINA,LA RIOJA,AFIRMATIVO
2021-05-20,1292,"WERETILNECK, ALBERTO EDGARDO",JUNTOS SOMOS RÍO NEGRO,RÍO NEGRO,AFIRMATIVO
2021-05-20,1292,"SOLARI QUINTANA, MAGDALENA",MISIONES,MISIONES,AUSENTE
2021-05-20,1292,"CREXELL, CARMEN LUCILA",MOVIMIENTO NEUQUINO,NEUQUÉN,AFIRMATIVO
2021-05-20,1292,"BASUALDO, ROBERTO GUSTAVO",PRODUCCIÓN Y TRABAJO,SAN JUAN,AFIRMATIVO
2021-05-20,1292,"REUTEMANN, CARLOS ALBERTO",SANTA FE FEDERAL,SANTA FE,AUSENTE
2021-05-20,1292,"NEDER, JOSÉ EMILIO",SIN ESPECIFICAR,SANTIAGO DEL ESTERO,AFIRMATIVO
2021-05-20,1292,"ELÍAS DE PÉREZ, SILVIA BEATRIZ",UCR - UNIÓN CÍVICA RADICAL,TUCUMÁN,AFIRMATIVO
2021-05-20,1292,"GIACOPPO, SILVIA DEL ROSARIO",UCR - UNIÓN CÍVICA RADICAL,JUJUY,AFIRMATIVO
2021-05-20,1292,"FIAD, MARIO RAYMUNDO",UCR - UNIÓN CÍVICA RADICAL,JUJUY,AFIRMATIVO
2021-05-20,1292,"OLALLA, STELLA MARIS",UCR - UNIÓN CÍVICA RADICAL,ENTRE RÍOS,AFIRMATIVO
2021-05-20,1292,"LOUSTEAU, MARTÍN",UCR - UNIÓN CÍVICA RADICAL,CIUDAD AUTÓNOMA DE BUENOS AIRES,AFIRMATIVO
2021-05-20,1292,"MARINO, JUAN CARLOS",UCR - UNIÓN CÍVICA RADICAL,LA PAMPA,AUSENTE
2021-05-20,1292,"PETCOFF NAIDENOFF, LUIS CARLOS",UCR - UNIÓN CÍVICA RADICAL,FORMOSA,AFIRMATIVO
2021-05-20,1292,"ZIMMERMANN, VICTOR",UCR - UNIÓN CÍVICA RADICAL,CHACO,AFIRMATIVO
2021-05-20,1292,"MARTÍNEZ, JULIO CÉSAR",UCR - UNIÓN CÍVICA RADICAL,LA RIOJA,AFIRMATIVO
2021-05-20,1292,"TAPIA, MARÍA BELÉN",UCR - UNIÓN CÍVICA RADICAL,SANTA CRUZ,AFIRMATIVO
2021-05-20,1292,"COSTA, EDUARDO RAÚL",UCR - UNIÓN CÍVICA RADICAL,SANTA CRUZ,AUSENTE
2021-05-20,1292,"BLANCO, PABLO DANIEL",UCR - UNIÓN CÍVICA RADICAL,"TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR",AFIRMATIVO
2021-05-20,1292,"COBOS, JULIO CÉSAR CLETO",UCR - UNIÓN CÍVICA RADICAL,MENDOZA,AFIRMATIVO
2021-05-20,1292,"VERASAY, PAMELA FERNANDA",UCR - UNIÓN CÍVICA RADICAL,MENDOZA,AFIRMATIVO
2021-05-20,1292,"GIMÉNEZ, NORA DEL VALLE",UNIDAD CIUDADANA,SALTA,AFIRMATIVO
2021-05-20,1292,"LEAVY, SERGIO NAPOLEÓN",UNIDAD CIUDADANA,SALTA,AUSENTE
2021-05-20,1292,"IANNI, ANA MARÍA",UNIDAD CIUDADANA,SANTA CRUZ,AFIRMATIVO
2021-05-20,1292,"DOÑATE, CLAUDIO MARTÍN",UNIDAD CIUDADANA,RÍO NEGRO,AFIRMATIVO
2021-05-20,1292,"GARCÍA LARRABURU, SILVINA MARCELA",UNIDAD CIUDADANA,RÍO NEGRO,AFIRMATIVO
2021-05-20,1292,"SAPAG, SILVIA ESTELA",UNIDAD CIUDADANA,NEUQUÉN,AFIRMATIVO
2021-05-20,1292,"PARRILLI, OSCAR ISIDRO",UNIDAD CIUDADANA,NEUQUÉN,AFIRMATIVO
2021-05-20,1292,"DURÉ, MARÍA EUGENIA",UNIDAD CIUDADANA,"TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR",AFIRMATIVO
2021-05-20,1292,"RODRÍGUEZ, MATÍAS DAVID",UNIDAD CIUDADANA,"TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR",AFIRMATIVO
2021-05-20,1292,"SNOPEK, GUILLERMO EUGENIO MARIO",UNIDAD FEDERAL,JUJUY,AFIRMATIVO
2021-05-20,1292,"KUEIDER, EDGARDO DARÍO",UNIDAD FEDERAL,ENTRE RÍOS,NEGATIVO
2021-05-20,1292,"CATALFAMO, MARÍA EUGENIA",UNIDAD FEDERAL,SAN LUIS,AFIRMATIVO
2021-05-20,1292,"RECALDE, MARIANO",,CIUDAD AUTÓNOMA DE BUENOS AIRES,AFIRMATIVO
2021-06-02,1298,"POGGI, CLAUDIO JAVIER",AVANZAR SAN LUIS,SAN LUIS,AFIRMATIVO
2021-06-02,1298,"ROMERO, JUAN CARLOS",CAMBIO FEDERAL,SALTA,AFIRMATIVO
2021-06-02,1298,"CASTILLO, OSCAR ANÍBAL",FRENTE CÍVICO Y SOCIAL DE CATAMARCA,CATAMARCA,AFIRMATIVO
2021-06-02,1298,"CASERIO, CARLOS ALBERTO",FRENTE DE TODOS,CÓRDOBA,AFIRMATIVO
2021-06-02,1298,"MIRKIN, BEATRIZ GRACIELA",FRENTE DE TODOS,TUCUMÁN,AUSENTE
2021-06-02,1298,"ALPEROVICH, JOSÉ JORGE",FRENTE DE TODOS,TUCUMÁN,AUSENTE
2021-06-02,1298,"SACNUN, MARÍA DE LOS ÁNGELES",FRENTE DE TODOS,SANTA FE,AFIRMATIVO
2021-06-02,1298,"MIRABELLA, ROBERTO MARIO",FRENTE DE TODOS,SANTA FE,AFIRMATIVO
2021-06-02,1298,"ESPÍNOLA, CARLOS MAURICIO",FRENTE DE TODOS,CORRIENTES,AFIRMATIVO
2021-06-02,1298,"ALMIRÓN, ANA CLAUDIA",FRENTE DE TODOS,CORRIENTES,AFIRMATIVO
2021-06-02,1298,"LOVERA, DANIEL ANÍBAL",FRENTE DE TODOS,LA PAMPA,AFIRMATIVO
2021-06-02,1298,"DURANGO, NORMA HAYDÉE",FRENTE DE TODOS,LA PAMPA,AFIRMATIVO
2021-06-02,1298,"GONZÁLEZ, NANCY SUSANA",FRENTE DE TODOS,CHUBUT,AFIRMATIVO
2021-06-02,1298,"PAIS, JUAN MARIO",FRENTE DE TODOS,CHUBUT,AFIRMATIVO
2021-06-02,1298,"LUENZO, ALFREDO HÉCTOR",FRENTE DE TODOS,CHUBUT,AFIRMATIVO
2021-06-02,1298,"BLAS, INÉS IMELDA",FRENTE DE TODOS,CATAMARCA,AFIRMATIVO
2021-06-02,1298,"MERA, DALMACIO",FRENTE DE TODOS,CATAMARCA,AFIRMATIVO
2021-06-02,1298,"TAIANA, JORGE ENRIQUE",FRENTE DE TODOS,BUENOS AIRES,AFIRMATIVO
2021-06-02,1298,"FERNÁNDEZ SAGASTI, ANABEL",FRENTE DE TODOS,MENDOZA,AFIRMATIVO
2021-06-02,1298,"CLOSS, MAURICE FABIÁN",FRENTE NACIONAL Y POPULAR,MISIONES,AUSENTE
2021-06-02,1298,"MAYANS, JOSÉ MIGUEL ÁNGEL",FRENTE NACIONAL Y POPULAR,FORMOSA,AFIRMATIVO
2021-06-02,1298,"GONZÁLEZ, MARÍA TERESA MARGARITA",FRENTE NACIONAL Y POPULAR,FORMOSA,AFIRMATIVO
2021-06-02,1298,"RODAS, ANTONIO JOSÉ",FRENTE NACIONAL Y POPULAR,CHACO,AFIRMATIVO
2021-06-02,1298,"PILATTI VERGARA, MARÍA INÉS",FRENTE NACIONAL Y POPULAR,CHACO,AUSENTE
2021-06-02,1298,"LÓPEZ VALVERDE, CRISTINA DEL CARMEN",FRENTE NACIONAL Y POPULAR,SAN JUAN,AFIRMATIVO
2021-06-02,1298,"UÑAC, JOSÉ RUBÉN",FRENTE NACIONAL Y POPULAR,SAN JUAN,AFIRMATIVO
2021-06-02,1298,"GUERRA, RICARDO ANTONIO",FRENTE NACIONAL Y POPULAR,LA RIOJA,AFIRMATIVO
2021-06-02,1298,"LEDESMA ABDALA DE ZAMORA, CLAUDIA",FRENTE NACIONAL Y POPULAR,SANTIAGO DEL ESTERO,AFIRMATIVO
2021-06-02,1298,"MONTENEGRO, GERARDO ANTENOR",FRENTE NACIONAL Y POPULAR,SANTIAGO DEL ESTERO,AFIRMATIVO
2021-06-02,1298,"RODRÍGUEZ SAÁ, ADOLFO",FRENTE NACIONAL Y POPULAR,SAN LUIS,AFIRMATIVO
2021-06-02,1298,"RODRÍGUEZ MACHADO, LAURA ELENA",FRENTE PRO,CÓRDOBA,AFIRMATIVO
2021-06-02,1298,"MARTÍNEZ, ERNESTO FÉLIX",FRENTE PRO,CÓRDOBA,AFIRMATIVO
2021-06-02,1298,"DE ANGELI, ALFREDO LUIS",FRENTE PRO,ENTRE RÍOS,AFIRMATIVO
2021-06-02,1298,"TAGLIAFERRI, GUADALUPE",FRENTE PRO,CIUDAD AUTÓNOMA DE BUENOS AIRES,AFIRMATIVO
2021-06-02,1298,"BRAILLARD POCCARD, NÉSTOR PEDRO",FRENTE PRO,CORRIENTES,AFIRMATIVO
2021-06-02,1298,"SCHIAVONI, HUMBERTO LUIS ARTURO",FRENTE PRO,MISIONES,AUSENTE
2021-06-02,1298,"BULLRICH, ESTEBAN JOSÉ",FRENTE PRO,BUENOS AIRES,AFIRMATIVO
2021-06-02,1298,"GONZÁLEZ, GLADYS ESTHER",FRENTE PRO,BUENOS AIRES,AFIRMATIVO
2021-06-02,1298,"VEGA, MARÍA CLARA DEL VALLE",HAY FUTURO ARGENTINA,LA RIOJA,AFIRMATIVO
2021-06-02,1298,"WERETILNECK, ALBERTO EDGARDO",JUNTOS SOMOS RÍO NEGRO,RÍO NEGRO,AFIRMATIVO
2021-06-02,1298,"SOLARI QUINTANA, MAGDALENA",MISIONES,MISIONES,AUSENTE
2021-06-02,1298,"CREXELL, CARMEN LUCILA",MOVIMIENTO NEUQUINO,NEUQUÉN,AFIRMATIVO
2021-06-02,1298,"BASUALDO, ROBERTO GUSTAVO",PRODUCCIÓN Y TRABAJO,SAN JUAN,AFIRMATIVO
2021-06-02,1298,"REUTEMANN, CARLOS ALBERTO",SANTA FE FEDERAL,SANTA FE,AUSENTE
2021-06-02,1298,"NEDER, JOSÉ EMILIO",SIN ESPECIFICAR,SANTIAGO DEL ESTERO,AFIRMATIVO
2021-06-02,1298,"ELÍAS DE PÉREZ, SILVIA BEATRIZ",UCR - UNIÓN CÍVICA RADICAL,TUCUMÁN,AFIRMATIVO
2021-06-02,1298,"GIACOPPO, SILVIA DEL ROSARIO",UCR - UNIÓN CÍVICA RADICAL,JUJUY,AFIRMATIVO
2021-06-02,1298,"FIAD, MARIO RAYMUNDO",UCR - UNIÓN CÍVICA RADICAL,JUJUY,AFIRMATIVO
2021-06-02,1298,"OLALLA, STELLA MARIS",UCR - UNIÓN CÍVICA RADICAL,ENTRE RÍOS,AFIRMATIVO
2021-06-02,1298,"LOUSTEAU, MARTÍN",UCR - UNIÓN CÍVICA RADICAL,CIUDAD AUTÓNOMA DE BUENOS AIRES,AFIRMATIVO
2021-06-02,1298,"MARINO, JUAN CARLOS",UCR - UNIÓN CÍVICA RADICAL,LA PAMPA,AUSENTE
2021-06-02,1298,"PETCOFF NAIDENOFF, LUIS CARLOS",UCR - UNIÓN CÍVICA RADICAL,FORMOSA,AFIRMATIVO
2021-06-02,1298,"ZIMMERMANN, VICTOR",UCR - UNIÓN CÍVICA RADICAL,CHACO,AFIRMATIVO
2021-06-02,1298,"MARTÍNEZ, JULIO CÉSAR",UCR - UNIÓN CÍVICA RADICAL,LA RIOJA,AFIRMATIVO
2021-06-02,1298,"TAPIA, MARÍA BELÉN",UCR - UNIÓN CÍVICA RADICAL,SANTA CRUZ,AFIRMATIVO
2021-06-02,1298,"COSTA, EDUARDO RAÚL",UCR - UNIÓN CÍVICA RADICAL,SANTA CRUZ,AUSENTE
2021-06-02,1298,"BLANCO, PABLO DANIEL",UCR - UNIÓN CÍVICA RADICAL,"TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR",AFIRMATIVO
2021-06-02,1298,"COBOS, JULIO CÉSAR CLETO",UCR - UNIÓN CÍVICA RADICAL,MENDOZA,AFIRMATIVO
2021-06-02,1298,"VERASAY, PAMELA FERNANDA",UCR - UNIÓN CÍVICA RADICAL,MENDOZA,AFIRMATIVO
2021-06-02,1298,"GIMÉNEZ, NORA DEL VALLE",UNIDAD CIUDADANA,SALTA,AFIRMATIVO
2021-06-02,1298,"LEAVY, SERGIO NAPOLEÓN",UNIDAD CIUDADANA,SALTA,AFIRMATIVO
2021-06-02,1298,"IANNI, ANA MARÍA",UNIDAD CIUDADANA,SANTA CRUZ,AFIRMATIVO
2021-06-02,1298,"DOÑATE, CLAUDIO MARTÍN",UNIDAD CIUDADANA,RÍO NEGRO,AFIRMATIVO
2021-06-02,1298,"GARCÍA LARRABURU, SILVINA MARCELA",UNIDAD CIUDADANA,RÍO NEGRO,AFIRMATIVO
2021-06-02,1298,"SAPAG, SILVIA ESTELA",UNIDAD CIUDADANA,NEUQUÉN,AFIRMATIVO
2021-06-02,1298,"PARRILLI, OSCAR ISIDRO",UNIDAD CIUDADANA,NEUQUÉN,AFIRMATIVO
2021-06-02,1298,"DURÉ, MARÍA EUGENIA",UNIDAD CIUDADANA,"TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR",AFIRMATIVO
2021-06-02,1298,"RODRÍGUEZ, MATÍAS DAVID",UNIDAD CIUDADANA,"TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR",AFIRMATIVO
2021-06-02,1298,"SNOPEK, GUILLERMO EUGENIO MARIO",UNIDAD FEDERAL,JUJUY,AFIRMATIVO
2021-06-02,1298,"KUEIDER, EDGARDO DARÍO",UNIDAD FEDERAL,ENTRE RÍOS,AFIRMATIVO
2021-06-02,1298,"CATALFAMO, MARÍA EUGENIA",UNIDAD FEDERAL,SAN LUIS,AFIRMATIVO
2021-06-02,1298,"RECALDE, MARIANO",,CIUDAD AUTÓNOMA DE BUENOS AIRES,AFIRMATIVO
2021-06-24,1302,"POGGI, CLAUDIO JAVIER",AVANZAR SAN LUIS,SAN LUIS,AFIRMATIVO
2021-06-24,1302,"ROMERO, JUAN CARLOS",CAMBIO FEDERAL,SALTA,AUSENTE
2021-06-24,1302,"CASTILLO, OSCAR ANÍBAL",FRENTE CÍVICO Y SOCIAL DE CATAMARCA,CATAMARCA,AFIRMATIVO
2021-06-24,1302,"CASERIO, CARLOS ALBERTO",FRENTE DE TODOS,CÓRDOBA,AFIRMATIVO
2021-06-24,1302,"MIRKIN, BEATRIZ GRACIELA",FRENTE DE TODOS,TUCUMÁN,AFIRMATIVO
2021-06-24,1302,"ALPEROVICH, JOSÉ JORGE",FRENTE DE TODOS,TUCUMÁN,AUSENTE
2021-06-24,1302,"SACNUN, MARÍA DE LOS ÁNGELES",FRENTE DE TODOS,SANTA FE,AFIRMATIVO
2021-06-24,1302,"MIRABELLA, ROBERTO MARIO",FRENTE DE TODOS,SANTA FE,AFIRMATIVO
2021-06-24,1302,"ALMIRÓN, ANA CLAUDIA",FRENTE DE TODOS,CORRIENTES,AFIRMATIVO
2021-06-24,1302,"ESPÍNOLA, CARLOS MAURICIO",FRENTE DE TODOS,CORRIENTES,AUSENTE
2021-06-24,1302,"DURANGO, NORMA HAYDÉE",FRENTE DE TODOS,LA PAMPA,AFIRMATIVO
2021-06-24,1302,"LOVERA, DANIEL ANÍBAL",FRENTE DE TODOS,LA PAMPA,AUSENTE
2021-06-24,1302,"GONZÁLEZ, NANCY SUSANA",FRENTE DE TODOS,CHUBUT,AFIRMATIVO
2021-06-24,1302,"PAIS, JUAN MARIO",FRENTE DE TODOS,CHUBUT,AFIRMATIVO
2021-06-24,1302,"LUENZO, ALFREDO HÉCTOR",FRENTE DE TODOS,CHUBUT,AFIRMATIVO
2021-06-24,1302,"BLAS, INÉS IMELDA",FRENTE DE TODOS,CATAMARCA,AFIRMATIVO
2021-06-24,1302,"MERA, DALMACIO",FRENTE DE TODOS,CATAMARCA,AFIRMATIVO
2021-06-24,1302,"TAIANA, JORGE ENRIQUE",FRENTE DE TODOS,BUENOS AIRES,AFIRMATIVO
2021-06-24,1302,"FERNÁNDEZ SAGASTI, ANABEL",FRENTE DE TODOS,MENDOZA,AFIRMATIVO
2021-06-24,1302,"CLOSS, MAURICE FABIÁN",FRENTE NACIONAL Y POPULAR,MISIONES,AFIRMATIVO
2021-06-24,1302,"MAYANS, JOSÉ MIGUEL ÁNGEL",FRENTE NACIONAL Y POPULAR,FORMOSA,AFIRMATIVO
2021-06-24,1302,"GONZÁLEZ, MARÍA TERESA MARGARITA",FRENTE NACIONAL Y POPULAR,FORMOSA,AFIRMATIVO
2021-06-24,1302,"RODAS, ANTONIO JOSÉ",FRENTE NACIONAL Y POPULAR,CHACO,AFIRMATIVO
2021-06-24,1302,"PILATTI VERGARA, MARÍA INÉS",FRENTE NACIONAL Y POPULAR,CHACO,AFIRMATIVO
2021-06-24,1302,"LÓPEZ VALVERDE, CRISTINA DEL CARMEN",FRENTE NACIONAL Y POPULAR,SAN JUAN,AFIRMATIVO
2021-06-24,1302,"UÑAC, JOSÉ RUBÉN",FRENTE NACIONAL Y POPULAR,SAN JUAN,AFIRMATIVO
2021-06-24,1302,"GUERRA, RICARDO ANTONIO",FRENTE NACIONAL Y POPULAR,LA RIOJA,AFIRMATIVO
2021-06-24,1302,"LEDESMA ABDALA DE ZAMORA, CLAUDIA",FRENTE NACIONAL Y POPULAR,SANTIAGO DEL ESTERO,AFIRMATIVO
2021-06-24,1302,"MONTENEGRO, GERARDO ANTENOR",FRENTE NACIONAL Y POPULAR,SANTIAGO DEL ESTERO,AFIRMATIVO
2021-06-24,1302,"RODRÍGUEZ SAÁ, ADOLFO",FRENTE NACIONAL Y POPULAR,SAN LUIS,AFIRMATIVO
2021-06-24,1302,"RODRÍGUEZ MACHADO, LAURA ELENA",FRENTE PRO,CÓRDOBA,AFIRMATIVO
2021-06-24,1302,"MARTÍNEZ, ERNESTO FÉLIX",FRENTE PRO,CÓRDOBA,AFIRMATIVO
2021-06-24,1302,"DE ANGELI, ALFREDO LUIS",FRENTE PRO,ENTRE RÍOS,AFIRMATIVO
2021-06-24,1302,"TAGLIAFERRI, GUADALUPE",FRENTE PRO,CIUDAD AUTÓNOMA DE BUENOS AIRES,AUSENTE
2021-06-24,1302,"BRAILLARD POCCARD, NÉSTOR PEDRO",FRENTE PRO,CORRIENTES,AFIRMATIVO
2021-06-24,1302,"SCHIAVONI, HUMBERTO LUIS ARTURO",FRENTE PRO,MISIONES,AFIRMATIVO
2021-06-24,1302,"GONZÁLEZ, GLADYS ESTHER",FRENTE PRO,BUENOS AIRES,AFIRMATIVO
2021-06-24,1302,"BULLRICH, ESTEBAN JOSÉ",FRENTE PRO,BUENOS AIRES,AUSENTE
2021-06-24,1302,"VEGA, MARÍA CLARA DEL VALLE",HAY FUTURO ARGENTINA,LA RIOJA,ABSTENCIÓN
2021-06-24,1302,"WERETILNECK, ALBERTO EDGARDO",JUNTOS SOMOS RÍO NEGRO,RÍO NEGRO,AFIRMATIVO
2021-06-24,1302,"SOLARI QUINTANA, MAGDALENA",MISIONES,MISIONES,AFIRMATIVO
2021-06-24,1302,"CREXELL, CARMEN LUCILA",MOVIMIENTO NEUQUINO,NEUQUÉN,AFIRMATIVO
2021-06-24,1302,"BASUALDO, ROBERTO GUSTAVO",PRODUCCIÓN Y TRABAJO,SAN JUAN,AFIRMATIVO
2021-06-24,1302,"REUTEMANN, CARLOS ALBERTO",SANTA FE FEDERAL,SANTA FE,AUSENTE
2021-06-24,1302,"NEDER, JOSÉ EMILIO",SIN ESPECIFICAR,SANTIAGO DEL ESTERO,AFIRMATIVO
2021-06-24,1302,"ELÍAS DE PÉREZ, SILVIA BEATRIZ",UCR - UNIÓN CÍVICA RADICAL,TUCUMÁN,AFIRMATIVO
2021-06-24,1302,"GIACOPPO, SILVIA DEL ROSARIO",UCR - UNIÓN CÍVICA RADICAL,JUJUY,AFIRMATIVO
2021-06-24,1302,"FIAD, MARIO RAYMUNDO",UCR - UNIÓN CÍVICA RADICAL,JUJUY,AFIRMATIVO
2021-06-24,1302,"OLALLA, STELLA MARIS",UCR - UNIÓN CÍVICA RADICAL,ENTRE RÍOS,AFIRMATIVO
2021-06-24,1302,"LOUSTEAU, MARTÍN",UCR - UNIÓN CÍVICA RADICAL,CIUDAD AUTÓNOMA DE BUENOS AIRES,AFIRMATIVO
2021-06-24,1302,"MARINO, JUAN CARLOS",UCR - UNIÓN CÍVICA RADICAL,LA PAMPA,AFIRMATIVO
2021-06-24,1302,"PETCOFF NAIDENOFF, LUIS CARLOS",UCR - UNIÓN CÍVICA RADICAL,FORMOSA,AFIRMATIVO
2021-06-24,1302,"ZIMMERMANN, VICTOR",UCR - UNIÓN CÍVICA RADICAL,CHACO,AFIRMATIVO
2021-06-24,1302,"MARTÍNEZ, JULIO CÉSAR",UCR - UNIÓN CÍVICA RADICAL,LA RIOJA,AFIRMATIVO
2021-06-24,1302,"TAPIA, MARÍA BELÉN",UCR - UNIÓN CÍVICA RADICAL,SANTA CRUZ,AFIRMATIVO
2021-06-24,1302,"COSTA, EDUARDO RAÚL",UCR - UNIÓN CÍVICA RADICAL,SANTA CRUZ,AUSENTE
2021-06-24,1302,"BLANCO, PABLO DANIEL",UCR - UNIÓN CÍVICA RADICAL,"TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR",AFIRMATIVO
2021-06-24,1302,"COBOS, JULIO CÉSAR CLETO",UCR - UNIÓN CÍVICA RADICAL,MENDOZA,AFIRMATIVO
2021-06-24,1302,"VERASAY, PAMELA FERNANDA",UCR - UNIÓN CÍVICA RADICAL,MENDOZA,NEGATIVO
2021-06-24,1302,"GIMÉNEZ, NORA DEL VALLE",UNIDAD CIUDADANA,SALTA,AFIRMATIVO
2021-06-24,1302,"LEAVY, SERGIO NAPOLEÓN",UNIDAD CIUDADANA,SALTA,AFIRMATIVO
2021-06-24,1302,"IANNI, ANA MARÍA",UNIDAD CIUDADANA,SANTA CRUZ,AFIRMATIVO
2021-06-24,1302,"DOÑATE, CLAUDIO MARTÍN",UNIDAD CIUDADANA,RÍO NEGRO,AFIRMATIVO
2021-06-24,1302,"GARCÍA LARRABURU, SILVINA MARCELA",UNIDAD CIUDADANA,RÍO NEGRO,AFIRMATIVO
2021-06-24,1302,"SAPAG, SILVIA ESTELA",UNIDAD CIUDADANA,NEUQUÉN,AFIRMATIVO
2021-06-24,1302,"PARRILLI, OSCAR ISIDRO",UNIDAD CIUDADANA,NEUQUÉN,AFIRMATIVO
2021-06-24,1302,"DURÉ, MARÍA EUGENIA",UNIDAD CIUDADANA,"TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR",AFIRMATIVO
2021-06-24,1302,"RODRÍGUEZ, MATÍAS DAVID",UNIDAD CIUDADANA,"TIERRA DEL FUEGO, ANTÁRTIDA E ISLAS DEL ATLÁNTICO SUR",AFIRMATIVO
2021-06-24,1302,"SNOPEK, GUILLERMO EUGENIO MARIO",UNIDAD FEDERAL,JUJUY,AFIRMATIVO
2021-06-24,1302,"KUEIDER, EDGARDO DARÍO",UNIDAD FEDERAL,ENTRE RÍOS,AFIRMATIVO
2021-06-24,1302,"CATALFAMO, MARÍA EUGENIA",UNIDAD FEDERAL,SAN LUIS,AFIRMATIVO
2021-06-24,1302,"RECALDE, MARIANO",,CIUDAD AUTÓNOMA DE BUENOS AIRES,AFIRMATIVO
2021-07-15,1306,"POGGI, CLAUDIO JAVIER",AVANZAR SAN LUIS,SAN LUIS,AFIRMATIVO
2021-07-15,1306,"ROMERO, JUAN CARLOS",CAMBIO FEDERAL,SALTA,AUSENTE
2021-07-15,1306,"CASTILLO, OSCAR ANÍBAL",FRENTE CÍVICO Y SOCIAL DE CATAMARCA,CATAMARCA,AFIRMATIVO
2021-07-15,1306,"CASERIO, CARLOS ALBERTO",FRENTE DE TODOS,CÓRDOBA,AFIRMATIVO
2021-07-15,1306,"MIRKIN, BEATRIZ GRACIELA",FRENTE DE TODOS,TUCUMÁN,AFIRMATIVO
2021-07-15,1306,"ALPEROVICH, JOSÉ JORGE",FRENTE DE TODOS,TUCUMÁN,AUSENTE
2021-07-15,1306,"SACNUN, MARÍA DE LOS ÁNGELES",FRENTE DE TODOS,SANTA FE,AFIRMATIVO
2021-07-15,1306,"MIRABELLA, ROBERTO MARIO",FRENTE DE TODOS,SANTA FE,AFIRMATIVO
2021-07-15,1306,"ESPÍNOLA, CARLOS MAURICIO",FRENTE DE TODOS,CORRIENTES,AFIRMATIVO
2021-07-15,1306,"ALMIRÓN, ANA CLAUDIA",FRENTE DE TODOS,CORRIENTES,AFIRMATIVO
