snapshot_date,snapshot_url,bloque_impreso,senador_impreso
2001-02-11,https://web.archive.org/web/20010211000505id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"CANTARERO , EMILIO MARCELO"
2001-02-11,https://web.archive.org/web/20010211000505id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"CARBONELL, JOSE FERNANDO FRANCISCO"
2001-02-11,https://web.archive.org/web/20010211000505id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"CORACH, CARLOS VLADIMIRO"
2001-02-11,https://web.archive.org/web/20010211000505id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"COSTANZO , REMO JOSÉ"
2001-02-11,https://web.archive.org/web/20010211000505id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"DE LA ROSA , CARLOS LEONARDO"
2001-02-11,https://web.archive.org/web/20010211000505id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"GIOJA , JOSÉ LUIS"
2001-02-11,https://web.archive.org/web/20010211000505id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"HUMADA , JULIO CÉSAR"
2001-02-11,https://web.archive.org/web/20010211000505id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"MARTINEZ ALMUDEVAR , ENRIQUE J."
2001-02-11,https://web.archive.org/web/20010211000505id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"MASSAT , JORGE JOSÉ"
2001-02-11,https://web.archive.org/web/20010211000505id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"MENEM , EDUARDO"
2001-02-11,https://web.archive.org/web/20010211000505id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"MIKKELSEN LÖTH , JORGE FEDERICO"
2001-02-11,https://web.archive.org/web/20010211000505id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"ORTEGA, RAMON BAUTISTA"
2001-02-11,https://web.archive.org/web/20010211000505id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"OUDÍN , ERNESTO RENÉ"
2001-02-11,https://web.archive.org/web/20010211000505id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"PALACIOS , GERARDO LUIS"
2001-02-11,https://web.archive.org/web/20010211000505id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"PARDO, ÁNGEL FRANCISCO"
2001-02-11,https://web.archive.org/web/20010211000505id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"PRUYAS, TOMAS RUBEN"
2001-02-11,https://web.archive.org/web/20010211000505id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"RAIJER , BEATRIZ IRMA"
2001-02-11,https://web.archive.org/web/20010211000505id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"RODRIGUEZ , MANUEL AUGUSTO"
2001-02-11,https://web.archive.org/web/20010211000505id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"SAGER , HUGO ABEL"
2001-02-11,https://web.archive.org/web/20010211000505id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"SALA , OSVALDO RUBÉN"
2001-02-11,https://web.archive.org/web/20010211000505id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"SAN MILLÁN , JULIO ARGENTINO"
2001-02-11,https://web.archive.org/web/20010211000505id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"SERGNESE, CARLOS JOSE ANTONIO"
2001-02-11,https://web.archive.org/web/20010211000505id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"TELL , ALBERTO MÁXIMO"
2001-02-11,https://web.archive.org/web/20010211000505id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"VAQUIR , OMAR MUHAMAD"
2001-02-11,https://web.archive.org/web/20010211000505id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"VERNA , CARLOS ALBERTO"
2001-02-11,https://web.archive.org/web/20010211000505id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"VILLAVERDE , JORGE ANTONIO"
2001-02-11,https://web.archive.org/web/20010211000505id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"YOMA , JORGE RAÚL"
2001-02-11,https://web.archive.org/web/20010211000505id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"ZALAZAR , HORACIO ANIBAL"
2001-02-11,https://web.archive.org/web/20010211000505id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Partido Justicialista Federal de Senadores Nacionales,"MAYA , HÉCTOR MARÍA"
2001-02-11,https://web.archive.org/web/20010211000505id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Partido Justicialista Federal de Senadores Nacionales,"RODRIGUEZ SAA, ALBERTO"
2001-02-11,https://web.archive.org/web/20010211000505id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Partido Justicialista Federal de Senadores Nacionales,"VARIZAT , DANIEL ALBERTO"
2001-02-11,https://web.archive.org/web/20010211000505id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Movimiento Popular Fueguino,"PRETO , RUGGERO"
2001-02-11,https://web.archive.org/web/20010211000505id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Movimiento Popular Fueguino,"ROMERO, MARCELO JUAN"
2001-02-11,https://web.archive.org/web/20010211000505id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Movimiento Popular Neuquino,"SAPAG , FELIPE RODOLFO"
2001-02-11,https://web.archive.org/web/20010211000505id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Movimiento Popular Neuquino,"SAPAG , SILVIA ESTELA"
2001-02-11,https://web.archive.org/web/20010211000505id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Renovador De Salta,"ULLOA , ROBERTO AUGUSTO"
2001-02-11,https://web.archive.org/web/20010211000505id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"AGUNDEZ , JORGE ALFREDO"
2001-02-11,https://web.archive.org/web/20010211000505id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"ALTUNA , JUAN CARLOS"
2001-02-11,https://web.archive.org/web/20010211000505id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"ANGELOZ , EDUARDO CÉSAR"
2001-02-11,https://web.archive.org/web/20010211000505id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"GAGLIARDI , EDGARDO JOSÉ"
2001-02-11,https://web.archive.org/web/20010211000505id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"GALVÁN , RAÚL ALFREDO"
2001-02-11,https://web.archive.org/web/20010211000505id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"GARCÍA ARECHA , JOSÉ MARÍA"
2001-02-11,https://web.archive.org/web/20010211000505id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"GENOUD , JOSÉ"
2001-02-11,https://web.archive.org/web/20010211000505id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"LEÓN , LUIS"
2001-02-11,https://web.archive.org/web/20010211000505id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"LÓPEZ , ALCIDES HUMBERTO"
2001-02-11,https://web.archive.org/web/20010211000505id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"LOSADA , MARIO ANIBAL"
2001-02-11,https://web.archive.org/web/20010211000505id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"MAGLIETTI , ALBERTO RAMÓN"
2001-02-11,https://web.archive.org/web/20010211000505id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"MASSACCESI , HORACIO"
2001-02-11,https://web.archive.org/web/20010211000505id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"MARTINEZ, NELIDA SUSANA"
2001-02-11,https://web.archive.org/web/20010211000505id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"MENEGHINI , JAVIER REYNALDO"
2001-02-11,https://web.archive.org/web/20010211000505id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"MOLINARI ROMERO , LUIS ARTURO"
2001-02-11,https://web.archive.org/web/20010211000505id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"MOREAU , LEOPOLDO RAÚL GUIDO"
2001-02-11,https://web.archive.org/web/20010211000505id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"ROSTAN , NESTOR DANIEL"
2001-02-11,https://web.archive.org/web/20010211000505id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"SAEZ , JOSÉ MARÍA"
2001-02-11,https://web.archive.org/web/20010211000505id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"SALUM , HUMBERTO ELÍAS"
2001-02-11,https://web.archive.org/web/20010211000505id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"USANDIZAGA , HORACIO DANIEL"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Autonomista,"ROMERO FERIS , JOSÉ ANTONIO"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Bloquista De La Provincia De San Juan,"BRAVO , LEOPOLDO"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Cruzada Renovadora De San Juan,"LOZA, JUAN CARLOS"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Fre.Pa.So,"DEL PIERO , PEDRO"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Frente Cívico Y Social De Catamarca,"VILLARROEL , PEDRO GUILLERMO"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialismo Por El Cambio,"NEGRE DE ALONSO, LILIANA TERESITA"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialismo Por El Cambio,"TORINO, HECTOR OMAR"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"ALASINO , AUGUSTO"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"ARNOLD,EDUARDO ARIEL"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"BAUM , DANIEL"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"BAUZÁ , EDUARDO"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"BRANDA , RICARDO ALBERTO"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"CABANA , FERNANDO VENANCIO"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"CANTARERO , EMILIO MARCELO"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"CARBONELL, JOSE FERNANDO FRANCISCO"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"CORACH, CARLOS VLADIMIRO"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"COSTANZO , REMO JOSÉ"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"DE LA ROSA , CARLOS LEONARDO"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"FUNES, CARLOS D."
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"GIOJA , JOSÉ LUIS"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"HUMADA , JULIO CÉSAR"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"MARTINEZ ALMUDEVAR , ENRIQUE J."
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"MASSAT , JORGE JOSÉ"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"MENEM , EDUARDO"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"MIKKELSEN LÖTH , JORGE FEDERICO"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"ORTEGA, RAMON BAUTISTA"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"OUDÍN , ERNESTO RENÉ"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"PALACIOS , GERARDO LUIS"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"PARDO, ÁNGEL FRANCISCO"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"PRUYAS, TOMAS RUBEN"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"RAIJER , BEATRIZ IRMA"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"RODRIGUEZ , MANUEL AUGUSTO"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"SAGER , HUGO ABEL"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"SALA , OSVALDO RUBÉN"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"SAN MILLÁN , JULIO ARGENTINO"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"TELL , ALBERTO MÁXIMO"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"VAQUIR , OMAR MUHAMAD"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"VERNA , CARLOS ALBERTO"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"YOMA , JORGE RAÚL"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"ZALAZAR , HORACIO ANIBAL"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,17 de Octubre,"CAFIERO , ANTONIO FRANCISCO"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,17 de Octubre,"MAYA , HÉCTOR MARÍA"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,17 de Octubre,"VARIZAT , DANIEL ALBERTO"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,17 de Octubre,"VILLAVERDE , JORGE ANTONIO"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Movimiento Popular Fueguino,"PRETO , RUGGERO"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Movimiento Popular Fueguino,"ROMERO, MARCELO JUAN"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Movimiento Popular Neuquino,"SAPAG , FELIPE RODOLFO"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Movimiento Popular Neuquino,"SAPAG , SILVIA ESTELA"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Renovador De Salta,"ULLOA , ROBERTO AUGUSTO"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"AGUNDEZ , JORGE ALFREDO"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"ALTUNA , JUAN CARLOS"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"ANGELOZ , EDUARDO CÉSAR"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"GAGLIARDI , EDGARDO JOSÉ"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"GALVÁN , RAÚL ALFREDO"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"GARCÍA ARECHA , JOSÉ MARÍA"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"GENOUD , JOSÉ"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"LEÓN , LUIS"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"LÓPEZ , ALCIDES HUMBERTO"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"LOSADA , MARIO ANIBAL"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"MAGLIETTI , ALBERTO RAMÓN"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"MASSACCESI , HORACIO"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"MARTINEZ PELAEZ, NELIDA SUSANA"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"MENEGHINI , JAVIER REYNALDO"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"MOLINARI ROMERO , LUIS ARTURO"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"MOREAU , LEOPOLDO RAÚL GUIDO"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"ROSTAN , NESTOR DANIEL"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"SAEZ , JOSÉ MARÍA"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"SALUM , HUMBERTO ELÍAS"
2001-06-17,https://web.archive.org/web/20010617015501id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Unión Cívica Radical,"USANDIZAGA , HORACIO DANIEL"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Autonomista,"ROMERO FERIS , JOSÉ ANTONIO"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Bloquista De La Provincia De San Juan,"BRAVO , LEOPOLDO"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Cruzada Renovadora De San Juan,"LOZA, JUAN CARLOS"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Fre.Pa.So,"DEL PIERO , PEDRO"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Frente Cívico Y Social De Catamarca,"VILLARROEL , PEDRO GUILLERMO"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialismo Por El Cambio,"NEGRE DE ALONSO, LILIANA TERESITA"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialismo Por El Cambio,"TORINO, HECTOR OMAR"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"ALASINO , AUGUSTO"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"BAUZÁ , EDUARDO"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"BRANDA , RICARDO ALBERTO"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"CABANA , FERNANDO VENANCIO"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"CANTARERO , EMILIO MARCELO"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"CARBONELL, JOSE FERNANDO FRANCISCO"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"CONTATO CAROL, EDUARDO RAMON"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"CORACH, CARLOS VLADIMIRO"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"COSTANZO , REMO JOSÉ"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"DE LA ROSA , CARLOS LEONARDO"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"GIOJA , JOSÉ LUIS"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"HUMADA , JULIO CÉSAR"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"MARTINEZ ALMUDEVAR , ENRIQUE J."
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"MASSAT , JORGE JOSÉ"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"MENEM , EDUARDO"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"MIKKELSEN LÖTH , JORGE FEDERICO"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"ORTEGA, RAMON BAUTISTA"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"OUDÍN , ERNESTO RENÉ"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"PALACIOS , GERARDO LUIS"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"PARDO, ÁNGEL FRANCISCO"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"PRUYAS, TOMAS RUBEN"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"RAIJER , BEATRIZ IRMA"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"ROBLES, MIGUEL ANGEL"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"RODRIGUEZ , MANUEL AUGUSTO"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"SAGER , HUGO ABEL"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"SAN MILLÁN , JULIO ARGENTINO"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"TELL , ALBERTO MÁXIMO"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"VERNA , CARLOS ALBERTO"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"YOMA , JORGE RAÚL"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,Justicialista,"ZALAZAR , HORACIO ANIBAL"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,17 de Octubre,"CAFIERO , ANTONIO FRANCISCO"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,17 de Octubre,"MAYA , HÉCTOR MARÍA"
2001-12-05,https://web.archive.org/web/20011205040042id_/http://www.senado.gov.ar:80/web/senadores/m_bloques.html,17 de Octubre,"VARIZAT , DANIEL ALBERTO"
